,mean test r,Parcellation,Feature Class,ROI / Num Features,Weighting,Trait,Subject Selection
897,-0.005101383558966913,156,PCA,5,NOS,Cognition,all
898,-0.041235910136720004,156,PCA,10,NOS,Cognition,all
899,0.11267626091027198,156,PCA,15,NOS,Cognition,all
900,0.11660963876174715,156,PCA,20,NOS,Cognition,all
901,0.14872921970076022,156,PCA,30,NOS,Cognition,all
902,0.19160657770678863,156,PCA,40,NOS,Cognition,all
903,0.2039617758865597,156,PCA,50,NOS,Cognition,all
904,0.19641301240455789,156,PCA,60,NOS,Cognition,all
905,0.19056006458028263,156,PCA,70,NOS,Cognition,all
906,0.18767491828585686,156,PCA,80,NOS,Cognition,all
907,0.1876041988114146,156,PCA,90,NOS,Cognition,all
908,0.18771476649992733,156,PCA,100,NOS,Cognition,all
909,0.20406912863189017,156,PCA,150,NOS,Cognition,all
910,0.19287975213166128,156,PCA,200,NOS,Cognition,all
911,0.2039989700677561,156,PCA,156,NOS,Cognition,all
912,-0.0626773008590683,160,PCA,1,MD,Cognition,all
913,-0.07330105516733468,160,PCA,2,MD,Cognition,all
914,-0.09682093390954145,160,PCA,3,MD,Cognition,all
915,-0.04175401652571973,160,PCA,4,MD,Cognition,all
916,-0.05351019173822344,160,PCA,5,MD,Cognition,all
917,0.026085089431035734,160,PCA,10,MD,Cognition,all
918,0.0772250339027441,160,PCA,15,MD,Cognition,all
919,0.07764204575791378,160,PCA,20,MD,Cognition,all
920,0.14037799467047124,160,PCA,30,MD,Cognition,all
921,0.16458009968974288,160,PCA,40,MD,Cognition,all
922,0.16432013818048347,160,PCA,50,MD,Cognition,all
923,0.17371108124858026,160,PCA,60,MD,Cognition,all
924,0.16961725318496662,160,PCA,70,MD,Cognition,all
925,0.166397112199365,160,PCA,80,MD,Cognition,all
926,0.16045926204342723,160,PCA,90,MD,Cognition,all
927,0.15518955966665535,160,PCA,100,MD,Cognition,all
928,0.16213991285671495,160,PCA,150,MD,Cognition,all
929,0.15676017332809375,160,PCA,200,MD,Cognition,all
930,0.16074040554807267,160,PCA,160,MD,Cognition,all
931,-0.06876339998205303,160,PCA,1,FA,Cognition,all
932,-0.08380805124572972,160,PCA,2,FA,Cognition,all
933,-0.11282584510227472,160,PCA,3,FA,Cognition,all
934,-0.10566438491093404,160,PCA,4,FA,Cognition,all
935,-0.06730634734321107,160,PCA,5,FA,Cognition,all
936,0.09313130463389387,160,PCA,10,FA,Cognition,all
937,0.12073120177050166,160,PCA,15,FA,Cognition,all
938,0.1417213787646008,160,PCA,20,FA,Cognition,all
939,0.18266376882234042,160,PCA,30,FA,Cognition,all
940,0.20311553007593905,160,PCA,40,FA,Cognition,all
941,0.20111860092634729,160,PCA,50,FA,Cognition,all
942,0.19694630859470053,160,PCA,60,FA,Cognition,all
943,0.1988049310996885,160,PCA,70,FA,Cognition,all
944,0.2005646738243124,160,PCA,80,FA,Cognition,all
945,0.19968045825461506,160,PCA,90,FA,Cognition,all
946,0.19876320276957457,160,PCA,100,FA,Cognition,all
947,0.1963117910580485,160,PCA,150,FA,Cognition,all
948,0.1888839091676666,160,PCA,200,FA,Cognition,all
949,0.194726038162422,160,PCA,160,FA,Cognition,all
950,-0.007096868816221036,160,PCA,1,NOS,Cognition,all
951,-0.04886912394642089,160,PCA,2,NOS,Cognition,all
952,-0.04963235112601585,160,PCA,3,NOS,Cognition,all
953,0.0013135138654016803,160,PCA,4,NOS,Cognition,all
954,0.01719441542661271,160,PCA,5,NOS,Cognition,all
955,0.037674275885111734,160,PCA,10,NOS,Cognition,all
956,0.12366194745075434,160,PCA,15,NOS,Cognition,all
957,0.14697435818307927,160,PCA,20,NOS,Cognition,all
958,0.18079758554690328,160,PCA,30,NOS,Cognition,all
959,0.20649174230477485,160,PCA,40,NOS,Cognition,all
960,0.20467323429105364,160,PCA,50,NOS,Cognition,all
961,0.21265395535401369,160,PCA,60,NOS,Cognition,all
962,0.2166221717663714,160,PCA,70,NOS,Cognition,all
963,0.21461194650100857,160,PCA,80,NOS,Cognition,all
964,0.20945424558151837,160,PCA,90,NOS,Cognition,all
965,0.20564271112845348,160,PCA,100,NOS,Cognition,all
966,0.20563248861435465,160,PCA,150,NOS,Cognition,all
967,0.20191492814876238,160,PCA,200,NOS,Cognition,all
968,0.20461936401969813,160,PCA,160,NOS,Cognition,all
969,-0.01659025661377583,167,PCA,1,MD,Cognition,all
970,-0.060431874889685294,167,PCA,2,MD,Cognition,all
971,0.011469853420383617,167,PCA,3,MD,Cognition,all
972,0.036761847940170025,167,PCA,4,MD,Cognition,all
973,0.04189333636078987,167,PCA,5,MD,Cognition,all
974,0.02670263094551649,167,PCA,10,MD,Cognition,all
975,0.07760408076412859,167,PCA,15,MD,Cognition,all
976,0.10910264901667847,167,PCA,20,MD,Cognition,all
977,0.1283870746833904,167,PCA,30,MD,Cognition,all
978,0.13405254686570212,167,PCA,40,MD,Cognition,all
979,0.12676172472731762,167,PCA,50,MD,Cognition,all
980,0.12205499272214737,167,PCA,60,MD,Cognition,all
981,0.11972905489718234,167,PCA,70,MD,Cognition,all
982,0.11661601407260568,167,PCA,80,MD,Cognition,all
983,0.11832989376672565,167,PCA,90,MD,Cognition,all
984,0.11721347003738504,167,PCA,100,MD,Cognition,all
985,0.12672589037582188,167,PCA,150,MD,Cognition,all
986,0.1338588129772086,167,PCA,200,MD,Cognition,all
987,0.1308975459780706,167,PCA,167,MD,Cognition,all
988,-0.05199949018402844,167,PCA,1,FA,Cognition,all
989,-0.09494012751585128,167,PCA,2,FA,Cognition,all
990,-0.05364129555714937,167,PCA,3,FA,Cognition,all
991,0.05953709524556798,167,PCA,4,FA,Cognition,all
992,0.1148974114647815,167,PCA,5,FA,Cognition,all
993,0.10741772760114712,167,PCA,10,FA,Cognition,all
994,0.13731204248773612,167,PCA,15,FA,Cognition,all
995,0.1755458919409592,167,PCA,20,FA,Cognition,all
996,0.21063895170917593,167,PCA,30,FA,Cognition,all
997,0.21477864062797672,167,PCA,40,FA,Cognition,all
998,0.20268673048156544,167,PCA,50,FA,Cognition,all
999,0.19787282347191873,167,PCA,60,FA,Cognition,all
1000,0.1957895671927854,167,PCA,70,FA,Cognition,all
1001,0.19252913688725942,167,PCA,80,FA,Cognition,all
1002,0.19255229385818326,167,PCA,90,FA,Cognition,all
1003,0.18972105611529455,167,PCA,100,FA,Cognition,all
1004,0.19779846994707714,167,PCA,150,FA,Cognition,all
1005,0.1999571441759012,167,PCA,200,FA,Cognition,all
1006,0.19864641392645846,167,PCA,167,FA,Cognition,all
1007,0.030675684819709143,167,PCA,1,NOS,Cognition,all
1008,0.022798802880899846,167,PCA,2,NOS,Cognition,all
1009,0.0002138355258536766,167,PCA,3,NOS,Cognition,all
1010,0.003203888570974319,167,PCA,4,NOS,Cognition,all
1011,0.031185892934679403,167,PCA,5,NOS,Cognition,all
1012,0.14670229152217676,167,PCA,10,NOS,Cognition,all
1013,0.15582415708364936,167,PCA,15,NOS,Cognition,all
1014,0.1488436264540036,167,PCA,20,NOS,Cognition,all
1015,0.19778533696663858,167,PCA,30,NOS,Cognition,all
1016,0.1891329208774774,167,PCA,40,NOS,Cognition,all
1017,0.20200389094045526,167,PCA,50,NOS,Cognition,all
1018,0.2045651745520327,167,PCA,60,NOS,Cognition,all
1019,0.20382469337458634,167,PCA,70,NOS,Cognition,all
1020,0.20133103771230068,167,PCA,80,NOS,Cognition,all
1021,0.19993703527130421,167,PCA,90,NOS,Cognition,all
1022,0.2044178738151597,167,PCA,100,NOS,Cognition,all
1023,0.2107914959022185,167,PCA,150,NOS,Cognition,all
1024,0.20931287511792307,167,PCA,200,NOS,Cognition,all
1025,0.21045278479170104,167,PCA,167,NOS,Cognition,all
1026,-0.04155961964241162,200,PCA,1,MD,Cognition,all
1027,-0.043274541788526084,200,PCA,2,MD,Cognition,all
1028,-0.03087114104829268,200,PCA,3,MD,Cognition,all
1029,-0.021301984988090043,200,PCA,4,MD,Cognition,all
1030,-0.039632120906034525,200,PCA,5,MD,Cognition,all
1031,0.008606788795918568,200,PCA,10,MD,Cognition,all
1032,0.14892399164781278,200,PCA,15,MD,Cognition,all
1033,0.19597122211572768,200,PCA,20,MD,Cognition,all
1034,0.20521345533606997,200,PCA,30,MD,Cognition,all
1035,0.217338226013892,200,PCA,40,MD,Cognition,all
1036,0.21276995304818175,200,PCA,50,MD,Cognition,all
1037,0.2128084746154299,200,PCA,60,MD,Cognition,all
1038,0.21237830044354944,200,PCA,70,MD,Cognition,all
1039,0.2126519751062723,200,PCA,80,MD,Cognition,all
1040,0.2128045884439672,200,PCA,90,MD,Cognition,all
1041,0.2124169961673103,200,PCA,100,MD,Cognition,all
1042,0.20903872436342874,200,PCA,150,MD,Cognition,all
1043,0.2155173395121164,200,PCA,200,MD,Cognition,all
1044,-0.05410586704706576,200,PCA,1,FA,Cognition,all
1045,-0.04062243402220009,200,PCA,2,FA,Cognition,all
1046,-0.0702509074969758,200,PCA,3,FA,Cognition,all
1047,-0.021473719395950833,200,PCA,4,FA,Cognition,all
1048,-0.03155074417217371,200,PCA,5,FA,Cognition,all
1049,0.11496768307693149,200,PCA,10,FA,Cognition,all
1050,0.1759877550269844,200,PCA,15,FA,Cognition,all
1051,0.212882799075183,200,PCA,20,FA,Cognition,all
1052,0.22239906566608922,200,PCA,30,FA,Cognition,all
1053,0.22936251172473604,200,PCA,40,FA,Cognition,all
1054,0.2238154542291659,200,PCA,50,FA,Cognition,all
1055,0.22291754797767982,200,PCA,60,FA,Cognition,all
1056,0.22358840033225444,200,PCA,70,FA,Cognition,all
1057,0.22522642618770725,200,PCA,80,FA,Cognition,all
1058,0.22305134329719792,200,PCA,90,FA,Cognition,all
1059,0.22058678892791062,200,PCA,100,FA,Cognition,all
1060,0.22342893117659476,200,PCA,150,FA,Cognition,all
1061,0.2304622743407415,200,PCA,200,FA,Cognition,all
1062,0.002178486042528912,200,PCA,1,NOS,Cognition,all
1063,0.02076950411683785,200,PCA,2,NOS,Cognition,all
1064,-0.004222953055001744,200,PCA,3,NOS,Cognition,all
1065,-0.013216280167625027,200,PCA,4,NOS,Cognition,all
1066,0.024272199869187484,200,PCA,5,NOS,Cognition,all
1067,0.07258971845213902,200,PCA,10,NOS,Cognition,all
1068,0.13138700903585188,200,PCA,15,NOS,Cognition,all
1069,0.16567175246715593,200,PCA,20,NOS,Cognition,all
1070,0.2259882500546694,200,PCA,30,NOS,Cognition,all
1071,0.21596918076783667,200,PCA,40,NOS,Cognition,all
1072,0.22006653233339823,200,PCA,50,NOS,Cognition,all
1073,0.228883664342718,200,PCA,60,NOS,Cognition,all
1074,0.22752423140190367,200,PCA,70,NOS,Cognition,all
1075,0.22945652762885302,200,PCA,80,NOS,Cognition,all
1076,0.22862935062792897,200,PCA,90,NOS,Cognition,all
1077,0.22568778383557878,200,PCA,100,NOS,Cognition,all
1078,0.22508664865253297,200,PCA,150,NOS,Cognition,all
1079,0.22545166216664808,200,PCA,200,NOS,Cognition,all
1080,-0.022966580785326166,210,PCA,1,MD,Cognition,all
1081,-0.035721934914131316,210,PCA,2,MD,Cognition,all
1082,-0.06274742238376348,210,PCA,3,MD,Cognition,all
1083,-0.024833502181675036,210,PCA,4,MD,Cognition,all
1084,-0.01654919805467028,210,PCA,5,MD,Cognition,all
1085,0.05092127470022711,210,PCA,10,MD,Cognition,all
1086,0.12243205468007816,210,PCA,15,MD,Cognition,all
1087,0.14838770247832672,210,PCA,20,MD,Cognition,all
1088,0.18023037800999436,210,PCA,30,MD,Cognition,all
1089,0.19674840210726705,210,PCA,40,MD,Cognition,all
1090,0.21526434375082443,210,PCA,50,MD,Cognition,all
1091,0.22546913214863465,210,PCA,60,MD,Cognition,all
1092,0.22928804630047128,210,PCA,70,MD,Cognition,all
1093,0.22494885971828715,210,PCA,80,MD,Cognition,all
1094,0.22078827089553058,210,PCA,90,MD,Cognition,all
1095,0.21586919233819624,210,PCA,100,MD,Cognition,all
1096,0.2078399960763852,210,PCA,150,MD,Cognition,all
1097,0.19847992032370704,210,PCA,200,MD,Cognition,all
1098,-0.03568432990178123,210,PCA,1,FA,Cognition,all
1099,-0.04394919644755535,210,PCA,2,FA,Cognition,all
1100,-0.07673889726585874,210,PCA,3,FA,Cognition,all
1101,-0.07454668959813585,210,PCA,4,FA,Cognition,all
1102,-0.051868341577967596,210,PCA,5,FA,Cognition,all
1103,0.14438938691923506,210,PCA,10,FA,Cognition,all
1104,0.16148774580055558,210,PCA,15,FA,Cognition,all
1105,0.17606250157039127,210,PCA,20,FA,Cognition,all
1106,0.2164008620696965,210,PCA,30,FA,Cognition,all
1107,0.22427894758702283,210,PCA,40,FA,Cognition,all
1108,0.22882492199935242,210,PCA,50,FA,Cognition,all
1109,0.23538848794013972,210,PCA,60,FA,Cognition,all
1110,0.24074624530379718,210,PCA,70,FA,Cognition,all
1111,0.24498483338861757,210,PCA,80,FA,Cognition,all
1112,0.2457668416817749,210,PCA,90,FA,Cognition,all
1113,0.24531760703181438,210,PCA,100,FA,Cognition,all
1114,0.23300973932772642,210,PCA,150,FA,Cognition,all
1115,0.2281571428553438,210,PCA,200,FA,Cognition,all
1116,0.012682269157015258,210,PCA,1,NOS,Cognition,all
1117,-0.01257236075800846,210,PCA,2,NOS,Cognition,all
1118,-0.016590291075307805,210,PCA,3,NOS,Cognition,all
1119,0.04901760028998775,210,PCA,4,NOS,Cognition,all
1120,0.04904668155624042,210,PCA,5,NOS,Cognition,all
1121,0.10774361728592197,210,PCA,10,NOS,Cognition,all
1122,0.1310880311690119,210,PCA,15,NOS,Cognition,all
1123,0.11254441644595077,210,PCA,20,NOS,Cognition,all
1124,0.15350412045763778,210,PCA,30,NOS,Cognition,all
1125,0.19763172800925827,210,PCA,40,NOS,Cognition,all
1126,0.24339068333746033,210,PCA,50,NOS,Cognition,all
1127,0.2539481247896533,210,PCA,60,NOS,Cognition,all
1128,0.24725140084039368,210,PCA,70,NOS,Cognition,all
1129,0.2421874151698568,210,PCA,80,NOS,Cognition,all
1130,0.2350631325091734,210,PCA,90,NOS,Cognition,all
1131,0.23219954940765586,210,PCA,100,NOS,Cognition,all
1132,0.2455233776062673,210,PCA,150,NOS,Cognition,all
1133,0.24944536958151925,210,PCA,200,NOS,Cognition,all
1134,0.025744890755071376,031,RCP,0,MD,Cognition,all
1135,-0.03326102527145094,031,RCP,1,MD,Cognition,all
1136,-0.03394159797531437,031,RCP,2,MD,Cognition,all
1137,-0.06865604395931232,031,RCP,3,MD,Cognition,all
1138,-0.03566219873887264,031,RCP,4,MD,Cognition,all
1139,-0.07591998815183329,031,RCP,5,MD,Cognition,all
1140,-0.03588450392412239,031,RCP,6,MD,Cognition,all
1141,0.02378057071390573,031,RCP,7,MD,Cognition,all
1142,-0.017946664279232673,031,RCP,8,MD,Cognition,all
1143,0.06316915742966649,031,RCP,9,MD,Cognition,all
1144,-0.004585328958690427,031,RCP,10,MD,Cognition,all
1145,0.05598890580663211,031,RCP,11,MD,Cognition,all
1146,-0.003945323657883947,031,RCP,12,MD,Cognition,all
1147,0.015309925626891239,031,RCP,13,MD,Cognition,all
1148,0.0008706129761781347,031,RCP,14,MD,Cognition,all
1149,-0.004561747324428652,031,RCP,15,MD,Cognition,all
1150,-0.047342161917592385,031,RCP,16,MD,Cognition,all
1151,0.0202859039014783,031,RCP,17,MD,Cognition,all
1152,0.06739164052128194,031,RCP,18,MD,Cognition,all
1153,0.0345090376984917,031,RCP,19,MD,Cognition,all
1154,0.08113924172054988,031,RCP,20,MD,Cognition,all
1155,0.09145661978863448,031,RCP,21,MD,Cognition,all
1156,0.0355274742571236,031,RCP,22,MD,Cognition,all
1157,0.028953267001200583,031,RCP,23,MD,Cognition,all
1158,-0.016374970219838882,031,RCP,24,MD,Cognition,all
1159,0.09981354374549692,031,RCP,25,MD,Cognition,all
1160,0.03717283319433239,031,RCP,26,MD,Cognition,all
1161,-0.03038843406873623,031,RCP,27,MD,Cognition,all
1162,0.019559383444069264,031,RCP,28,MD,Cognition,all
1163,-0.04891564439253715,031,RCP,29,MD,Cognition,all
1164,0.0749604514771377,031,RCP,30,MD,Cognition,all
1165,0.09854997815648868,031,RCP,0,FA,Cognition,all
1166,0.1543699604405126,031,RCP,1,FA,Cognition,all
1167,0.17468297052626888,031,RCP,2,FA,Cognition,all
1168,-0.03665373417993893,031,RCP,3,FA,Cognition,all
1169,0.03231068720219127,031,RCP,4,FA,Cognition,all
1170,0.0980280426923511,031,RCP,5,FA,Cognition,all
1171,0.16652976651100523,031,RCP,6,FA,Cognition,all
1172,0.09527323256523314,031,RCP,7,FA,Cognition,all
1173,0.12434764800384103,031,RCP,8,FA,Cognition,all
1174,0.05871836611876843,031,RCP,9,FA,Cognition,all
1175,0.037302497842874184,031,RCP,10,FA,Cognition,all
1176,0.0967658721783676,031,RCP,11,FA,Cognition,all
1177,0.05190417099663921,031,RCP,12,FA,Cognition,all
1178,0.14444391965016437,031,RCP,13,FA,Cognition,all
1179,0.1189403410249516,031,RCP,14,FA,Cognition,all
1180,0.10784048894625428,031,RCP,15,FA,Cognition,all
1181,0.06695939313112845,031,RCP,16,FA,Cognition,all
1182,0.12399885573970341,031,RCP,17,FA,Cognition,all
1183,0.12488990990090754,031,RCP,18,FA,Cognition,all
1184,0.1405513395626044,031,RCP,19,FA,Cognition,all
1185,0.15432611535255292,031,RCP,20,FA,Cognition,all
1186,0.10867748362356985,031,RCP,21,FA,Cognition,all
1187,0.08663704361884475,031,RCP,22,FA,Cognition,all
1188,0.1905499349727609,031,RCP,23,FA,Cognition,all
1189,0.00450303564353376,031,RCP,24,FA,Cognition,all
1190,0.1237627016052139,031,RCP,25,FA,Cognition,all
1191,0.18999676569322105,031,RCP,26,FA,Cognition,all
1192,0.09399361078708965,031,RCP,27,FA,Cognition,all
1193,0.0959660759755972,031,RCP,28,FA,Cognition,all
1194,0.14142459613921315,031,RCP,29,FA,Cognition,all
1195,0.18224467674418077,031,RCP,30,FA,Cognition,all
1196,0.11184397214499212,031,RCP,0,NOS,Cognition,all
1197,0.05903649729796542,031,RCP,1,NOS,Cognition,all
1198,0.15032514321735574,031,RCP,2,NOS,Cognition,all
1199,0.10491217338604814,031,RCP,3,NOS,Cognition,all
1200,0.08774711410191999,031,RCP,4,NOS,Cognition,all
1201,0.0970812728193347,031,RCP,5,NOS,Cognition,all
1202,0.04500287144654493,031,RCP,6,NOS,Cognition,all
1203,0.17492245795822975,031,RCP,7,NOS,Cognition,all
1204,0.16728486694384923,031,RCP,8,NOS,Cognition,all
1205,0.11751817393109842,031,RCP,9,NOS,Cognition,all
1206,0.11913603615518926,031,RCP,10,NOS,Cognition,all
1207,0.13804793947996344,031,RCP,11,NOS,Cognition,all
1208,0.08782647999136003,031,RCP,12,NOS,Cognition,all
1209,0.07279191551613197,031,RCP,13,NOS,Cognition,all
1210,0.15633154842881158,031,RCP,14,NOS,Cognition,all
1211,0.15445510572258578,031,RCP,15,NOS,Cognition,all
1212,0.18850788210329192,031,RCP,16,NOS,Cognition,all
1213,0.008176104315089411,031,RCP,17,NOS,Cognition,all
1214,0.13370790969880705,031,RCP,18,NOS,Cognition,all
1215,0.1217522666853923,031,RCP,19,NOS,Cognition,all
1216,0.16729895645751966,031,RCP,20,NOS,Cognition,all
1217,0.1954878162792735,031,RCP,21,NOS,Cognition,all
1218,0.128655103372545,031,RCP,22,NOS,Cognition,all
1219,0.02966212453206406,031,RCP,23,NOS,Cognition,all
1220,0.08244194841382234,031,RCP,24,NOS,Cognition,all
1221,0.041832770499495665,031,RCP,25,NOS,Cognition,all
1222,0.13923879231395458,031,RCP,26,NOS,Cognition,all
1223,0.1586612472784002,031,RCP,27,NOS,Cognition,all
1224,0.052684619641701715,031,RCP,28,NOS,Cognition,all
1225,0.14151270745943548,031,RCP,29,NOS,Cognition,all
1226,0.11983631321322767,031,RCP,30,NOS,Cognition,all
1227,-0.0017337512587976096,038,RCP,0,MD,Cognition,all
1228,-0.11876498170126101,038,RCP,1,MD,Cognition,all
1229,0.021201910323380403,038,RCP,2,MD,Cognition,all
1230,-0.006413952432862342,038,RCP,3,MD,Cognition,all
1231,0.016456424508731995,038,RCP,4,MD,Cognition,all
1232,-0.07344383311546945,038,RCP,5,MD,Cognition,all
1233,0.03611521495794072,038,RCP,6,MD,Cognition,all
1234,0.04346550681837871,038,RCP,7,MD,Cognition,all
1235,-0.0714968042672606,038,RCP,8,MD,Cognition,all
1236,0.06643281045211669,038,RCP,9,MD,Cognition,all
1237,-0.031127302587517346,038,RCP,10,MD,Cognition,all
1238,0.05182282496543784,038,RCP,11,MD,Cognition,all
1239,-0.04538391007545164,038,RCP,12,MD,Cognition,all
1240,-0.0613985863981192,038,RCP,13,MD,Cognition,all
1241,0.04619699936796911,038,RCP,14,MD,Cognition,all
1242,0.09330684457632758,038,RCP,15,MD,Cognition,all
1243,-0.06468175600005026,038,RCP,16,MD,Cognition,all
1244,0.04689627713236849,038,RCP,17,MD,Cognition,all
1245,-0.06600679564186161,038,RCP,18,MD,Cognition,all
1246,-0.04625092872419235,038,RCP,19,MD,Cognition,all
1247,-0.04600588381822567,038,RCP,20,MD,Cognition,all
1248,0.012645641573703625,038,RCP,21,MD,Cognition,all
1249,-0.055348091328539836,038,RCP,22,MD,Cognition,all
1250,0.03937403814074964,038,RCP,23,MD,Cognition,all
1251,-0.029658234318163026,038,RCP,24,MD,Cognition,all
1252,0.06774584774105447,038,RCP,25,MD,Cognition,all
1253,0.03944964517562773,038,RCP,26,MD,Cognition,all
1254,0.00579801750224489,038,RCP,27,MD,Cognition,all
1255,0.04504741266671442,038,RCP,28,MD,Cognition,all
1256,0.10908231801989186,038,RCP,29,MD,Cognition,all
1257,0.03480508442304825,038,RCP,30,MD,Cognition,all
1258,-0.040880338835406205,038,RCP,31,MD,Cognition,all
1259,0.009068393943826412,038,RCP,32,MD,Cognition,all
1260,-0.0069739497419548805,038,RCP,33,MD,Cognition,all
1261,0.0018265563642724475,038,RCP,34,MD,Cognition,all
1262,-0.005370136777027057,038,RCP,35,MD,Cognition,all
1263,0.11962911037997294,038,RCP,36,MD,Cognition,all
1264,-0.08664819394500708,038,RCP,37,MD,Cognition,all
1265,0.06462918809402729,038,RCP,0,FA,Cognition,all
1266,-0.059993090619963746,038,RCP,1,FA,Cognition,all
1267,-0.009051724726727394,038,RCP,2,FA,Cognition,all
1268,0.07154883522316877,038,RCP,3,FA,Cognition,all
1269,0.07885294104688083,038,RCP,4,FA,Cognition,all
1270,0.12691459646341718,038,RCP,5,FA,Cognition,all
1271,0.03948313624416033,038,RCP,6,FA,Cognition,all
1272,0.043623444988846655,038,RCP,7,FA,Cognition,all
1273,0.109798123190695,038,RCP,8,FA,Cognition,all
1274,0.13640958585927257,038,RCP,9,FA,Cognition,all
1275,0.06736887957357614,038,RCP,10,FA,Cognition,all
1276,0.07316309879826621,038,RCP,11,FA,Cognition,all
1277,0.06872700027023923,038,RCP,12,FA,Cognition,all
1278,0.13417691711477817,038,RCP,13,FA,Cognition,all
1279,0.1388283156497892,038,RCP,14,FA,Cognition,all
1280,0.08249681317557676,038,RCP,15,FA,Cognition,all
1281,-0.0056008543596895565,038,RCP,16,FA,Cognition,all
1282,0.08232000083338786,038,RCP,17,FA,Cognition,all
1283,0.03592892397931742,038,RCP,18,FA,Cognition,all
1284,0.055257360836631714,038,RCP,19,FA,Cognition,all
1285,0.07339122829749947,038,RCP,20,FA,Cognition,all
1286,0.1472717710542563,038,RCP,21,FA,Cognition,all
1287,0.020180494474626443,038,RCP,22,FA,Cognition,all
1288,0.12397024298553397,038,RCP,23,FA,Cognition,all
1289,0.001974405524078969,038,RCP,24,FA,Cognition,all
1290,0.11029343434273484,038,RCP,25,FA,Cognition,all
1291,0.014335019321370957,038,RCP,26,FA,Cognition,all
1292,0.016592110339196876,038,RCP,27,FA,Cognition,all
1293,0.13186815736431,038,RCP,28,FA,Cognition,all
1294,-0.08049606598929099,038,RCP,29,FA,Cognition,all
1295,0.09947520655388248,038,RCP,30,FA,Cognition,all
1296,0.03912231567028252,038,RCP,31,FA,Cognition,all
1297,0.09795626472891357,038,RCP,32,FA,Cognition,all
1298,0.14746275071669712,038,RCP,33,FA,Cognition,all
1299,0.020837688719700074,038,RCP,34,FA,Cognition,all
1300,0.04097875107772879,038,RCP,35,FA,Cognition,all
1301,0.176368488155206,038,RCP,36,FA,Cognition,all
1302,0.0955799257122298,038,RCP,37,FA,Cognition,all
1303,0.06535750824748024,038,RCP,0,NOS,Cognition,all
1304,0.10938068491841618,038,RCP,1,NOS,Cognition,all
1305,0.0860433695776454,038,RCP,2,NOS,Cognition,all
1306,0.06280057189184657,038,RCP,3,NOS,Cognition,all
1307,0.1203020361631611,038,RCP,4,NOS,Cognition,all
1308,0.11962089158048775,038,RCP,5,NOS,Cognition,all
1309,0.0993972802919107,038,RCP,6,NOS,Cognition,all
1310,0.08909017049624285,038,RCP,7,NOS,Cognition,all
1311,0.024717583033139492,038,RCP,8,NOS,Cognition,all
1312,0.0012110311823121847,038,RCP,9,NOS,Cognition,all
1313,0.16921179340369658,038,RCP,10,NOS,Cognition,all
1314,0.034294554329889156,038,RCP,11,NOS,Cognition,all
1315,0.13955200678026708,038,RCP,12,NOS,Cognition,all
1316,0.09354685911652771,038,RCP,13,NOS,Cognition,all
1317,0.0779727379747674,038,RCP,14,NOS,Cognition,all
1318,0.13042224577262268,038,RCP,15,NOS,Cognition,all
1319,0.10923570984069597,038,RCP,16,NOS,Cognition,all
1320,0.0842504881677347,038,RCP,17,NOS,Cognition,all
1321,0.07677665825733418,038,RCP,18,NOS,Cognition,all
1322,0.06996688318957202,038,RCP,19,NOS,Cognition,all
1323,0.088914788427072,038,RCP,20,NOS,Cognition,all
1324,0.06190318762102292,038,RCP,21,NOS,Cognition,all
1325,0.03307333031111899,038,RCP,22,NOS,Cognition,all
1326,0.10383639468081605,038,RCP,23,NOS,Cognition,all
1327,0.12542162362238696,038,RCP,24,NOS,Cognition,all
1328,0.08249956376176305,038,RCP,25,NOS,Cognition,all
1329,0.02558822232045796,038,RCP,26,NOS,Cognition,all
1330,0.04421191130548624,038,RCP,27,NOS,Cognition,all
1331,0.007047895150301722,038,RCP,28,NOS,Cognition,all
1332,0.07406037372105839,038,RCP,29,NOS,Cognition,all
1333,0.04281825912403958,038,RCP,30,NOS,Cognition,all
1334,0.08401579573695887,038,RCP,31,NOS,Cognition,all
1335,0.0692103352039393,038,RCP,32,NOS,Cognition,all
1336,0.1401592171130647,038,RCP,33,NOS,Cognition,all
1337,0.046497556175687446,038,RCP,34,NOS,Cognition,all
1338,0.0828806427024206,038,RCP,35,NOS,Cognition,all
1339,0.13505860489125526,038,RCP,36,NOS,Cognition,all
1340,0.1508471266798243,038,RCP,37,NOS,Cognition,all
1341,0.011673525831174848,048,RCP,0,MD,Cognition,all
1342,0.013146360532952492,048,RCP,1,MD,Cognition,all
1343,0.06782635052968711,048,RCP,2,MD,Cognition,all
1344,-0.04466512365973001,048,RCP,3,MD,Cognition,all
1345,-0.03774217362631585,048,RCP,4,MD,Cognition,all
1346,-0.013979897472030146,048,RCP,5,MD,Cognition,all
1347,0.008662988589463119,048,RCP,6,MD,Cognition,all
1348,-0.05365955125209317,048,RCP,7,MD,Cognition,all
1349,0.0050579051491443415,048,RCP,8,MD,Cognition,all
1350,0.03104884170953933,048,RCP,9,MD,Cognition,all
1351,0.017728385047583676,048,RCP,10,MD,Cognition,all
1352,0.031166865786538822,048,RCP,11,MD,Cognition,all
1353,0.09266752975402931,048,RCP,12,MD,Cognition,all
1354,0.056885902992020086,048,RCP,13,MD,Cognition,all
1355,0.09618184368107946,048,RCP,14,MD,Cognition,all
1356,0.10162212112085955,048,RCP,15,MD,Cognition,all
